Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-04-28 00:00:00-04:00,87.4389419555664,87.4389419555664,87.4389419555664,87.4389419555664,0,0.0,0
2015-04-29 00:00:00-04:00,87.07171630859375,87.07171630859375,87.07171630859375,87.07171630859375,0,0.0,0
2015-04-30 00:00:00-04:00,86.1098861694336,86.1098861694336,86.1098861694336,86.1098861694336,0,0.0,0
2015-05-01 00:00:00-04:00,86.98426818847656,86.98426818847656,86.98426818847656,86.98426818847656,0,0.0,0
2015-05-04 00:00:00-04:00,87.24659729003908,87.24659729003908,87.24659729003908,87.24659729003906,0,0.0,0
2015-05-05 00:00:00-04:00,86.1885986328125,86.1885986328125,86.1885986328125,86.1885986328125,0,0.0,0
2015-05-06 00:00:00-04:00,85.92626190185547,85.92626190185547,85.92626190185547,85.92626190185547,0,0.0,0
2015-05-07 00:00:00-04:00,86.28475952148438,86.28475952148438,86.28475952148438,86.28475952148438,0,0.0,0
2015-05-08 00:00:00-04:00,87.36028289794922,87.36028289794922,87.36028289794922,87.36028289794922,0,0.0,0
2015-05-11 00:00:00-04:00,87.01051330566405,87.01051330566405,87.01051330566405,87.01051330566406,0,0.0,0
2015-05-12 00:00:00-04:00,86.78317260742188,86.78317260742188,86.78317260742188,86.78317260742188,0,0.0,0
2015-05-13 00:00:00-04:00,86.76569366455078,86.76569366455078,86.76569366455078,86.76569366455078,0,0.0,0
2015-05-14 00:00:00-04:00,87.68376159667969,87.68376159667969,87.68376159667969,87.68376159667969,0,0.0,0
2015-05-15 00:00:00-04:00,87.7624740600586,87.7624740600586,87.7624740600586,87.7624740600586,0,0.0,0
2015-05-18 00:00:00-04:00,88.12097930908203,88.12097930908203,88.12097930908203,88.12097930908203,0,0.0,0
2015-05-19 00:00:00-04:00,88.05976104736328,88.05976104736328,88.05976104736328,88.05976104736328,0,0.0,0
2015-05-20 00:00:00-04:00,88.00730895996094,88.00730895996094,88.00730895996094,88.00730895996094,0,0.0,0
2015-05-21 00:00:00-04:00,88.19966888427734,88.19966888427734,88.19966888427734,88.19966888427734,0,0.0,0
2015-05-22 00:00:00-04:00,88.01607513427734,88.01607513427734,88.01607513427734,88.01607513427734,0,0.0,0
2015-05-26 00:00:00-04:00,87.12419128417969,87.12419128417969,87.12419128417969,87.12419128417969,0,0.0,0
2015-05-27 00:00:00-04:00,87.92860412597656,87.92860412597656,87.92860412597656,87.92860412597656,0,0.0,0
2015-05-28 00:00:00-04:00,87.83245086669922,87.83245086669922,87.83245086669922,87.83245086669922,0,0.0,0
2015-05-29 00:00:00-04:00,87.30780792236328,87.30780792236328,87.30780792236328,87.30780792236328,0,0.0,0
2015-06-01 00:00:00-04:00,87.4826889038086,87.4826889038086,87.4826889038086,87.4826889038086,0,0.0,0
2015-06-02 00:00:00-04:00,87.4389419555664,87.4389419555664,87.4389419555664,87.4389419555664,0,0.0,0
2015-06-03 00:00:00-04:00,87.71002960205078,87.71002960205078,87.71002960205078,87.71002960205078,0,0.0,0
2015-06-04 00:00:00-04:00,86.94927978515625,86.94927978515625,86.94927978515625,86.94927978515625,0,0.0,0
2015-06-05 00:00:00-04:00,86.94927978515625,86.94927978515625,86.94927978515625,86.94927978515625,0,0.0,0
2015-06-08 00:00:00-04:00,86.38093566894531,86.38093566894531,86.38093566894531,86.38093566894531,0,0.0,0
2015-06-09 00:00:00-04:00,86.38093566894531,86.38093566894531,86.38093566894531,86.38093566894531,0,0.0,0
2015-06-10 00:00:00-04:00,87.41272735595703,87.41272735595703,87.41272735595703,87.41272735595703,0,0.0,0
2015-06-11 00:00:00-04:00,87.61384582519531,87.61384582519531,87.61384582519531,87.61384582519531,0,0.0,0
2015-06-12 00:00:00-04:00,87.0542221069336,87.0542221069336,87.0542221069336,87.0542221069336,0,0.0,0
2015-06-15 00:00:00-04:00,86.66075897216797,86.66075897216797,86.66075897216797,86.66075897216797,0,0.0,0
2015-06-16 00:00:00-04:00,87.15042114257811,87.15042114257811,87.15042114257811,87.15042114257812,0,0.0,0
2015-06-17 00:00:00-04:00,87.29905700683594,87.29905700683594,87.29905700683594,87.29905700683594,0,0.0,0
2015-06-18 00:00:00-04:00,88.18218994140625,88.18218994140625,88.18218994140625,88.18218994140625,0,0.0,0
2015-06-19 00:00:00-04:00,87.7799606323242,87.7799606323242,87.7799606323242,87.77996063232422,0,0.0,0
2015-06-22 00:00:00-04:00,88.29588317871094,88.29588317871094,88.29588317871094,88.29588317871094,0,0.0,0
2015-06-23 00:00:00-04:00,88.37454986572266,88.37454986572266,88.37454986572266,88.37454986572266,0,0.0,0
2015-06-24 00:00:00-04:00,87.68376159667969,87.68376159667969,87.68376159667969,87.68376159667969,0,0.0,0
2015-06-25 00:00:00-04:00,87.44052886962889,87.44052886962889,87.44052886962889,87.4405288696289,0,0.433,0
2015-06-26 00:00:00-04:00,87.3966293334961,87.3966293334961,87.3966293334961,87.3966293334961,0,0.0,0
2015-06-29 00:00:00-04:00,85.5436782836914,85.5436782836914,85.5436782836914,85.5436782836914,0,0.0,0
2015-06-30 00:00:00-04:00,85.82469177246094,85.82469177246094,85.82469177246094,85.82469177246094,0,0.0,0
2015-07-01 00:00:00-04:00,86.36914825439452,86.36914825439452,86.36914825439452,86.36914825439453,0,0.0,0
2015-07-02 00:00:00-04:00,86.29889678955078,86.29889678955078,86.29889678955078,86.29889678955078,0,0.0,0
2015-07-06 00:00:00-04:00,86.00029754638672,86.00029754638672,86.00029754638672,86.00029754638672,0,0.0,0
2015-07-07 00:00:00-04:00,86.47454071044922,86.47454071044922,86.47454071044922,86.47454071044922,0,0.0,0
2015-07-08 00:00:00-04:00,85.0518798828125,85.0518798828125,85.0518798828125,85.0518798828125,0,0.0,0
2015-07-09 00:00:00-04:00,85.25387573242188,85.25387573242188,85.25387573242188,85.25387573242188,0,0.0,0
2015-07-10 00:00:00-04:00,86.30769348144531,86.30769348144531,86.30769348144531,86.30769348144531,0,0.0,0
2015-07-13 00:00:00-04:00,87.24734497070312,87.24734497070312,87.24734497070312,87.24734497070312,0,0.0,0
2015-07-14 00:00:00-04:00,87.66887664794922,87.66887664794922,87.66887664794922,87.66887664794922,0,0.0,0
2015-07-15 00:00:00-04:00,87.51080322265625,87.51080322265625,87.51080322265625,87.51080322265625,0,0.0,0
2015-07-16 00:00:00-04:00,88.16063690185547,88.16063690185547,88.16063690185547,88.16063690185547,0,0.0,0
2015-07-17 00:00:00-04:00,88.16943359375,88.16943359375,88.16943359375,88.16943359375,0,0.0,0
2015-07-20 00:00:00-04:00,88.17821502685547,88.17821502685547,88.17821502685547,88.17821502685547,0,0.0,0
2015-07-21 00:00:00-04:00,87.78304290771484,87.78304290771484,87.78304290771484,87.78304290771484,0,0.0,0
2015-07-22 00:00:00-04:00,87.64253234863283,87.64253234863283,87.64253234863283,87.64253234863281,0,0.0,0
2015-07-23 00:00:00-04:00,87.12439727783203,87.12439727783203,87.12439727783203,87.12439727783203,0,0.0,0
2015-07-24 00:00:00-04:00,86.18472290039064,86.18472290039064,86.18472290039064,86.18472290039062,0,0.0,0
2015-07-27 00:00:00-04:00,85.61392974853514,85.61392974853514,85.61392974853514,85.61392974853516,0,0.0,0
2015-07-28 00:00:00-04:00,86.65019226074219,86.65019226074219,86.65019226074219,86.65019226074219,0,0.0,0
2015-07-29 00:00:00-04:00,87.29122161865234,87.29122161865234,87.29122161865234,87.29122161865234,0,0.0,0
2015-07-30 00:00:00-04:00,87.33515167236328,87.33515167236328,87.33515167236328,87.33515167236328,0,0.0,0
2015-07-31 00:00:00-04:00,87.22976684570312,87.22976684570312,87.22976684570312,87.22976684570312,0,0.0,0
2015-08-03 00:00:00-04:00,86.9575424194336,86.9575424194336,86.9575424194336,86.9575424194336,0,0.0,0
2015-08-04 00:00:00-04:00,86.78192138671875,86.78192138671875,86.78192138671875,86.78192138671875,0,0.0,0
2015-08-05 00:00:00-04:00,87.0804672241211,87.0804672241211,87.0804672241211,87.0804672241211,0,0.0,0
2015-08-06 00:00:00-04:00,86.36035919189453,86.36035919189453,86.36035919189453,86.36035919189453,0,0.0,0
2015-08-07 00:00:00-04:00,86.096923828125,86.096923828125,86.096923828125,86.096923828125,0,0.0,0
2015-08-10 00:00:00-04:00,87.20344543457031,87.20344543457031,87.20344543457031,87.20344543457031,0,0.0,0
2015-08-11 00:00:00-04:00,86.39549255371094,86.39549255371094,86.39549255371094,86.39549255371094,0,0.0,0
2015-08-12 00:00:00-04:00,86.46574401855469,86.46574401855469,86.46574401855469,86.46574401855469,0,0.0,0
2015-08-13 00:00:00-04:00,86.36035919189453,86.36035919189453,86.36035919189453,86.36035919189453,0,0.0,0
2015-08-14 00:00:00-04:00,86.72920227050781,86.72920227050781,86.72920227050781,86.72920227050781,0,0.0,0
2015-08-17 00:00:00-04:00,87.264892578125,87.264892578125,87.264892578125,87.264892578125,0,0.0,0
2015-08-18 00:00:00-04:00,87.0014419555664,87.0014419555664,87.0014419555664,87.0014419555664,0,0.0,0
2015-08-19 00:00:00-04:00,86.26376342773438,86.26376342773438,86.26376342773438,86.26376342773438,0,0.0,0
2015-08-20 00:00:00-04:00,84.36688232421875,84.36688232421875,84.36688232421875,84.36688232421875,0,0.0,0
2015-08-21 00:00:00-04:00,81.89920806884766,81.89920806884766,81.89920806884766,81.89920806884766,0,0.0,0
2015-08-24 00:00:00-04:00,78.66749572753906,78.66749572753906,78.66749572753906,78.66749572753906,0,0.0,0
2015-08-25 00:00:00-04:00,77.69271087646484,77.69271087646484,77.69271087646484,77.69271087646484,0,0.0,0
2015-08-26 00:00:00-04:00,80.52925109863281,80.52925109863281,80.52925109863281,80.52925109863281,0,0.0,0
2015-08-27 00:00:00-04:00,82.47880554199219,82.47880554199219,82.47880554199219,82.47880554199219,0,0.0,0
2015-08-28 00:00:00-04:00,82.64566040039062,82.64566040039062,82.64566040039062,82.64566040039062,0,0.0,0
2015-08-31 00:00:00-04:00,81.99581146240234,81.99581146240234,81.99581146240234,81.99581146240234,0,0.0,0
2015-09-01 00:00:00-04:00,79.63349151611328,79.63349151611328,79.63349151611328,79.63349151611328,0,0.0,0
2015-09-02 00:00:00-04:00,81.05614471435545,81.05614471435545,81.05614471435545,81.05614471435547,0,0.0,0
2015-09-03 00:00:00-04:00,81.16154479980469,81.16154479980469,81.16154479980469,81.16154479980469,0,0.0,0
2015-09-04 00:00:00-04:00,80.01112365722656,80.01112365722656,80.01112365722656,80.01112365722656,0,0.0,0
2015-09-08 00:00:00-04:00,81.98703002929686,81.98703002929686,81.98703002929686,81.98703002929688,0,0.0,0
2015-09-09 00:00:00-04:00,80.89807891845703,80.89807891845703,80.89807891845703,80.89807891845703,0,0.0,0
2015-09-10 00:00:00-04:00,81.28447723388672,81.28447723388672,81.28447723388672,81.28447723388672,0,0.0,0
2015-09-11 00:00:00-04:00,81.67965698242188,81.67965698242188,81.67965698242188,81.67965698242188,0,0.0,0
2015-09-14 00:00:00-04:00,81.354736328125,81.354736328125,81.354736328125,81.354736328125,0,0.0,0
2015-09-15 00:00:00-04:00,82.36463928222656,82.36463928222656,82.36463928222656,82.36463928222656,0,0.0,0
2015-09-16 00:00:00-04:00,83.0847396850586,83.0847396850586,83.0847396850586,83.0847396850586,0,0.0,0
2015-09-17 00:00:00-04:00,82.96179962158203,82.96179962158203,82.96179962158203,82.96179962158203,0,0.0,0
2015-09-18 00:00:00-04:00,81.66209411621094,81.66209411621094,81.66209411621094,81.66209411621094,0,0.0,0
2015-09-21 00:00:00-04:00,81.94311523437501,81.94311523437501,81.94311523437501,81.943115234375,0,0.0,0
2015-09-22 00:00:00-04:00,80.8893051147461,80.8893051147461,80.8893051147461,80.8893051147461,0,0.0,0
2015-09-23 00:00:00-04:00,80.70488739013672,80.70488739013672,80.70488739013672,80.70488739013672,0,0.0,0
2015-09-24 00:00:00-04:00,80.40564727783205,80.40564727783205,80.40564727783205,80.40564727783203,0,0.471,0
2015-09-25 00:00:00-04:00,80.23795318603514,80.23795318603514,80.23795318603514,80.23795318603516,0,0.0,0
2015-09-28 00:00:00-04:00,78.11945343017578,78.11945343017578,78.11945343017578,78.11945343017578,0,0.0,0
2015-09-29 00:00:00-04:00,78.13709259033203,78.13709259033203,78.13709259033203,78.13709259033203,0,0.0,0
2015-09-30 00:00:00-04:00,79.59358215332031,79.59358215332031,79.59358215332031,79.59358215332031,0,0.0,0
2015-10-01 00:00:00-04:00,79.70830535888672,79.70830535888672,79.70830535888672,79.70830535888672,0,0.0,0
2015-10-02 00:00:00-04:00,80.88229370117188,80.88229370117188,80.88229370117188,80.88229370117188,0,0.0,0
2015-10-05 00:00:00-04:00,82.40056610107422,82.40056610107422,82.40056610107422,82.40056610107422,0,0.0,0
2015-10-06 00:00:00-04:00,82.05630493164062,82.05630493164062,82.05630493164062,82.05630493164062,0,0.0,0
2015-10-07 00:00:00-04:00,82.83308410644531,82.83308410644531,82.83308410644531,82.83308410644531,0,0.0,0
2015-10-08 00:00:00-04:00,83.5569076538086,83.5569076538086,83.5569076538086,83.5569076538086,0,0.0,0
2015-10-09 00:00:00-04:00,83.64518737792969,83.64518737792969,83.64518737792969,83.64518737792969,0,0.0,0
2015-10-12 00:00:00-04:00,83.69815826416016,83.69815826416016,83.69815826416016,83.69815826416016,0,0.0,0
2015-10-13 00:00:00-04:00,83.0625991821289,83.0625991821289,83.0625991821289,83.0625991821289,0,0.0,0
2015-10-14 00:00:00-04:00,82.647705078125,82.647705078125,82.647705078125,82.647705078125,0,0.0,0
2015-10-15 00:00:00-04:00,83.9188232421875,83.9188232421875,83.9188232421875,83.9188232421875,0,0.0,0
2015-10-16 00:00:00-04:00,84.22775268554688,84.22775268554688,84.22775268554688,84.22775268554688,0,0.0,0
2015-10-19 00:00:00-04:00,84.26309204101562,84.26309204101562,84.26309204101562,84.26309204101562,0,0.0,0
2015-10-20 00:00:00-04:00,84.14830780029297,84.14830780029297,84.14830780029297,84.14830780029297,0,0.0,0
2015-10-21 00:00:00-04:00,83.53923797607422,83.53923797607422,83.53923797607422,83.53923797607422,0,0.0,0
2015-10-22 00:00:00-04:00,84.79268646240234,84.79268646240234,84.79268646240234,84.79268646240234,0,0.0,0
2015-10-23 00:00:00-04:00,85.66657257080078,85.66657257080078,85.66657257080078,85.66657257080078,0,0.0,0
2015-10-26 00:00:00-04:00,85.48122406005858,85.48122406005858,85.48122406005858,85.4812240600586,0,0.0,0
2015-10-27 00:00:00-04:00,85.1634292602539,85.1634292602539,85.1634292602539,85.1634292602539,0,0.0,0
2015-10-28 00:00:00-04:00,86.34623718261719,86.34623718261719,86.34623718261719,86.34623718261719,0,0.0,0
2015-10-29 00:00:00-04:00,86.20502471923828,86.20502471923828,86.20502471923828,86.20502471923828,0,0.0,0
2015-10-30 00:00:00-04:00,85.84310150146486,85.84310150146486,85.84310150146486,85.84310150146484,0,0.0,0
2015-11-02 00:00:00-05:00,86.955322265625,86.955322265625,86.955322265625,86.955322265625,0,0.0,0
2015-11-03 00:00:00-05:00,87.18482971191408,87.18482971191408,87.18482971191408,87.18482971191406,0,0.0,0
2015-11-04 00:00:00-05:00,86.93768310546875,86.93768310546875,86.93768310546875,86.93768310546875,0,0.0,0
2015-11-05 00:00:00-05:00,86.85821533203125,86.85821533203125,86.85821533203125,86.85821533203125,0,0.0,0
2015-11-06 00:00:00-05:00,86.87586212158203,86.87586212158203,86.87586212158203,86.87586212158203,0,0.0,0
2015-11-09 00:00:00-05:00,86.02847290039062,86.02847290039062,86.02847290039062,86.02847290039062,0,0.0,0
2015-11-10 00:00:00-05:00,86.19619750976562,86.19619750976562,86.19619750976562,86.19619750976562,0,0.0,0
2015-11-11 00:00:00-05:00,85.8519515991211,85.8519515991211,85.8519515991211,85.8519515991211,0,0.0,0
2015-11-12 00:00:00-05:00,84.59849548339844,84.59849548339844,84.59849548339844,84.59849548339844,0,0.0,0
2015-11-13 00:00:00-05:00,83.71580505371094,83.71580505371094,83.71580505371094,83.71580505371094,0,0.0,0
2015-11-16 00:00:00-05:00,84.88977813720703,84.88977813720703,84.88977813720703,84.88977813720703,0,0.0,0
